2500,351413
2501,751600
2502,49361
2503,814041
2504,068811
2505,895223
2506,048704
2507,33767
2508,70317
2509,703476
2510,312546
2511,99390
2512,814477
2513,77758
2514,404438
2515,47523
2516,372246
2517,69713
2518,522712
2519,02013
2520,977784
2521,21235
2522,75736
2523,993931
2524,988122
2525,34501
2526,55072
2527,859103
2528,652531
2529,101321
2530,157234
2531,715773
2532,653028
2533,84984
2534,22991
2535,776437
2536,283221
2537,975735
2538,360451
2539,642253
2540,463569
2541,058567
2542,50501
2543,333679
2544,028724
2545,856401
2546,68870
2547,985002
2548,882955
2549,937182
2550,68810
2551,167484
2552,091194
2553,503469
2554,722991
2555,977541
2556,977782
2557,32448
2558,646386
2559,654536
2560,052420
2561,671463
2562,725587
2563,984021
2564,603221
2565,12745
2566,018482
2567,648399
2568,220908
2569,096128
2570,103989
2571,817148
2572,370364
2573,352107
2574,482920
2575,938237
2576,753916
2577,697511
2578,583888
2579,865246
2580,501822
2581,152409
2582,032227
2583,379980
2584,769572
2585,701605
2586,46885
2587,722985
2588,70674
2589,038553
2590,064707
2591,693420
2592,278205
2593,675456
2594,120220
2595,801119
2596,12151
2597,675458
2598,95289
2599,710695
2600,844123
2601,39914
2602,687756
2603,38203
2604,487482
2605,796676
2606,904061
2607,00010
2608,05445
2609,512373
2610,812530
2611,048234
2612,568676
2613,341866
2614,756648
2615,144868
2616,677032
2617,37876
2618,322125
2619,88486
2620,848856
2621,404434
2622,058562
2623,570722
2624,264792
2625,044613
2626,763424
2627,022578
2628,498047
2629,95202
2630,56598
2631,362002
2632,77935
2633,058949
2634,70365
2635,819186
2636,061889
2637,227507
2638,067557
2639,67479
2640,404547
2641,021821
2642,626827
2643,93554
2644,91902
2645,153150
2646,00015
2647,278203
2648,646336
2649,816514
2650,690292
2651,37884
2652,590920
2653,619838
2654,756649
2655,085049
2656,046669
2657,77927
2658,26004
2659,477233
2660,78856
2661,927749
2662,837112
2663,956320
2664,695469
2665,252509
2666,024628
2667,489535
2668,206158
2669,056517
2670,815098
2671,97250
2672,347327
2673,723540
2674,079421
2675,666718
2676,41859
2677,550895
2678,722990
2679,783307
2680,465617
2681,435236
2682,626826
2683,16432
2684,967538
2685,065181
2686,025919
2687,790406
2688,906107
2689,01178
2690,252500
2691,260034
2692,76944
2693,85701
2694,19502
2695,100229
2696,698402
2697,48390
2698,771629
2699,993932
2700,797649
2701,06108
2702,463572
2703,83680
2704,756644
2705,174527
2706,657124
2707,778578
2708,648436
2709,112021
2710,69635
2711,577757
2712,891124
2713,558646
2714,469722
2715,676959
2716,579799
2717,62618
2718,87950
2719,998031
2720,351420
2721,975737
2722,790404
2723,248092
2724,98403
2725,054850
2726,956320
2727,960764
2728,916345
2729,650490
2730,140114
2731,96131
2732,217452
2733,028239
2734,204430
2735,024629
2736,14664
2737,172467
2738,692343
2739,055831
2740,52201
2741,421636
2742,02273
2743,19501
2744,099380
2745,13440
2746,903411
2747,210570
2748,475185
2749,499774
2750,404438
2751,067561
2752,802694
2753,92083
2754,29091
2755,491888
2756,071648
2757,247521
2758,803164
2759,467677
2760,36157
2761,53983
2762,653027
2763,12153
2764,270444
2765,082370
2766,762791
2767,98485
2768,751604
2769,16438
2770,518620
2771,83214
2772,90535
2773,021823
2774,725589
2775,50217
2776,544307
2777,650443
2778,212292
2779,348173
2780,62669
2781,138731
2782,064717
2783,065513
2784,75727
2785,789467
2786,400998
2787,867294
2788,550453
2789,507493
2790,12144
2791,703655
2792,938224
2793,790540
2794,97277
2795,37182
2796,553257
2797,960672
2798,103825
2799,782339
2800,53122
2801,82926
2802,157242
2803,54544
2804,048238
2805,052805
2806,951082
2807,021822
2808,304354
2809,048705
2810,80905
2811,77935
2812,725594
2813,990168
2814,744363
2815,260043
2816,51605
2817,797663
2818,366102
2819,964851
2820,718894
2821,04322
2822,601904
2823,40644
2824,768255
2825,77514
2826,352109
2827,114074
2828,348171
2829,865237
2830,48306
2831,959279
2832,691365
2833,386125
2834,990168
2835,222949
2836,835067
2837,482912
2838,103985
2839,642250
2840,516570
2841,700535
2842,788355
2843,991877
2844,099733
2845,998366
2846,638206
2847,502136
2848,754592
2849,256607
2850,402498
2851,650976
2852,144949
2853,98404
2854,092033
2855,813231
2856,758008
2857,653025
2858,699555
2859,501419
2860,64668
2861,978862
2862,664662
2863,789903
2864,076313
2865,223592
2866,654585
2867,794638
2868,219492
2869,24636
2870,804744
2871,97715
2872,046736
2873,954612
2874,88056
2875,296633
2876,65616
2877,144215
2878,482923
2879,202060
2880,093247
2881,021817
2882,064709
2883,290480
2884,887050
2885,994566
2886,245701
2887,92307
2888,982959
2889,64173
2890,66760
2891,630599
2892,298213
2893,546356
2894,757282
2895,796678
2896,70315
2897,550456
2898,437281
2899,790867
2900,06596
2901,815102
2902,70671
2903,729688
2904,84079
2905,698481
2906,870316
2907,744363
2908,48310
2909,758692
2910,986074
2911,646228
2912,49803
2913,755964
2914,65176
2915,05876
2916,22263
2917,609590
2918,20220
2919,48237
2920,994259
2921,936188
2922,990174
2923,199009
2924,255944
2925,542700
2926,562534
2927,801745
2928,13445
2929,103993
2930,572781
2931,097340
2932,26959
2933,51410
2934,848861
2935,52321
2936,92078
2937,167483
2938,25788
2939,208525
2940,006381
2941,69574
2942,675960
2943,406486
2944,210250
2945,227506
2946,53913
2947,574818
2948,529677
2949,021810
2950,410583
2951,498046
2952,33083
2953,098178
2954,502141
2955,70033
2956,957216
2957,36740
2958,72243
2959,887052
2960,094084
2961,166332
2962,166206
2963,128488
2964,44646
2965,50454
2966,590044
2967,529675
2968,302307
2969,954613
2970,852312
2971,991881
2972,83514
2973,101945
2974,439341
2975,98035
2976,014560
2977,221551
2978,690292
2979,77932
2980,004323
2981,208200
2982,893815
2983,780639
2984,644288
2985,495992
2986,501421
2987,288433
2988,274543
2989,650445
2990,53255
2991,382072
2992,410577
2993,86844
2994,023857
2995,720939
2996,965492
2997,664663
2998,653036
2999,795614
